County Name,Ctfips,Geography Selector,LHD Name,CTPopulation,Average Yrsof Schooling,Good Air Quality Index,High Employment Access,High Health Care Access,Income Equality GINI,Job Participation High Labor Force,Less Deprived Area Townsend Index,LILA Food Access,More Affordability Index,More Walkability Environment Index,Pop WeightedDensity,Racial Dissimilarity Index,Stables Pop Churning
Arlington County,51013103200,Arlington County,Arlington LHD,5060,0.841726007,0.709682277,0.132873167,0.426471992,0.540620783,0.82,0.446425868,0.066697553,0.672672673,0.26892355,0.264602186,0.741412662,0.693384224
Arlington County,51013103300,Arlington County,Arlington LHD,2133,0.842596096,0.531572316,0.138028169,0.425264035,0.463562753,0.838,0.384795903,0.066697553,0.566566567,0.140619689,0.231134228,0.91741327,0.717557252
Arlington County,51013103401,Arlington County,Arlington LHD,1015,0.741928559,0.612752002,0.448717949,0.42790374,0.373954116,0.872,0.217813738,0.066697553,0.568568569,0.275331348,0.013535317,0.569970582,0.562340967
Arlington County,51013103402,Arlington County,Arlington LHD,4981,0.907046404,0.478275798,0.110247027,0.406484916,0.56437247,0.816,0.369533089,0.066697553,0.67967968,0.464590903,0.210779616,0.756916088,0.472010178
Arlington County,51013103501,Arlington County,Arlington LHD,2958,0.891522899,0.763097985,0.149283668,0.415769997,0.565721997,0.783,0.415195889,0.066697553,0.654654655,0.288754734,0.360811875,0.849306668,0.445292621
Arlington County,51013103502,Arlington County,Arlington LHD,3246,0.866396502,0.871101503,0.194722779,0.410500905,0.466936572,0.669,0.310697291,0.066697553,0.701701702,0.394598176,0.146646486,0.887908706,0.506361323
Arlington County,51013103503,Arlington County,Arlington LHD,3461,0.910166483,0.858030672,0.149283668,0,0.489878543,0.865,0.418514888,0.066697553,0.670670671,0.335404643,0.58821609,0.801645935,0.525445293
Arlington County,51013103601,Arlington County,Arlington LHD,2460,0.882074389,0.689831431,0.129974293,0.413037422,0.561268556,0.779,0.537108059,0.066697553,0.737737738,0.445581713,0.093319179,0.921619705,0.821882952
Arlington County,51013103602,Arlington County,Arlington LHD,1307,0.879574993,0.827993632,0.13984,0.40668936,0.571120108,0.833,0.336438606,0.066697553,0.650650651,0.536690957,0.267954645,0.716024094,0.470737913
Arlington County,51013103700,Arlington County,Arlington LHD,2343,0.90378926,0.609094599,0.106613226,0.415826106,0.47219973,0.703,0.570211207,0.066697553,0.750750751,0.280416115,0.043357656,0.75068586,0.900763359
Arlington County,51013103800,Arlington County,Arlington LHD,4550,0.837692546,0.51231542,0.133830978,0.425264035,0.513495277,0.829,0.344081193,0.066697553,0.660660661,0.281049181,0.156359623,0.325933971,0.681933842
Arlington County,51013980100,Arlington County,Arlington LHD,0,0,0.999942141,0.448717949,0.415769997,0.571120108,0,1,0.066697553,0.564564565,0.42833071,1.22E-05,0.735834335,1
Arlington County,51013980200,Arlington County,Arlington LHD,4,0.707920806,0.999306218,1,0.404828732,0.571120108,1,0.683299787,0.066697553,0.587587588,0.23453197,3.00E-05,0.623046048,1
Augusta County,51015070100,Augusta County,Central Shenandoah LHD,5791,0.614554438,0.917151349,0.035020936,0.410586681,0.501214575,0.23,0.385964982,0.020991768,0.433433433,0.012908892,0.015309822,0.745550688,0.874045802
Augusta County,51015070200,Augusta County,Central Shenandoah LHD,3707,0.669321206,0.907965379,0.116569468,0.429826926,0.305398111,0.639,0.456821652,0.012907547,0.548548549,0.001457833,0.000423083,0.738842499,0.975826972
Augusta County,51015070300,Augusta County,Central Shenandoah LHD,6101,0.723829475,0.885694531,0.08354063,0.468909782,0.402024291,0.657,0.481882067,0.05786127,0.562562563,0.094470484,0.001410276,0.762159478,0.905852417
Augusta County,51015070400,Augusta County,Central Shenandoah LHD,5679,0.662057013,0.890610182,0.106898127,0.942466941,0.472334683,0.661,0.599011903,0.05786127,0.461461461,0.067107014,0.001810039,0.907159416,0.926208651
Augusta County,51015070500,Augusta County,Central Shenandoah LHD,5988,0.682305781,0.887412506,0.098494535,0.988371238,0.48974359,0.646,0.469106605,0.204207904,0.556556557,0.061826808,0.00139584,0.311136534,0.8956743
Augusta County,51015070600,Augusta County,Central Shenandoah LHD,8968,0.720739618,0.87170665,0.085738349,0.507285792,0.456005398,0.587,0.505069197,0.195354845,0.581581582,0.104399633,0.003691147,0.907077867,0.882951654
Augusta County,51015070700,Augusta County,Central Shenandoah LHD,5888,0.696726128,0.875731062,0.106946425,0.46072044,0.461403509,0.597,0.596240703,0.1617081,0.511511512,0.085995828,0.003537905,0.707427254,0.874045802
Augusta County,51015070800,Augusta County,Central Shenandoah LHD,5870,0.686528474,0.904915457,0.100879885,0.434258896,0.385560054,0.599,0.593590164,0.007146067,0.553553554,0.073539956,0.001295899,0.683570478,0.940203562
Augusta County,51015070900,Augusta County,Central Shenandoah LHD,4725,0.707149989,0.901230533,0.10959189,0.466141735,0.301889339,0.619,0.513187521,0.05786127,0.532532533,0.094257848,0.002705065,0.774978083,0.919847328
Augusta County,51015071000,Augusta County,Central Shenandoah LHD,5460,0.704607737,0.907368002,0.098349537,0.361674423,0.413360324,0.58,0.623945389,0.064367735,0.481481481,0.080536744,0.000820625,0.359865269,0.913486005
Augusta County,51015071101,Augusta County,Central Shenandoah LHD,4189,0.706684014,0.950180113,0.102075633,0.470356363,0.475438596,0.683,0.347696656,0.05786127,0.507507508,0.109462729,0.006578326,0.17521294,0.856234097
Augusta County,51015071102,Augusta County,Central Shenandoah LHD,5441,0.706728014,0.939049116,0.096825397,0.311181437,0.575033738,0.689,0.418268668,0.240669463,0.503503504,0.047832096,0.010327217,0.909788197,0.952926209
Augusta County,51015071200,Augusta County,Central Shenandoah LHD,5919,0.701777578,0.882394394,0.121003135,0.50093902,0.516059379,0.631,0.537369027,0.05786127,0.565565566,0.065136324,0.002073217,0.810493993,0.94783715
Bath County,51017920100,Bath County,Central Shenandoah LHD,4686,0.707746821,0.924164331,0.021733369,0.306241261,0.39757085,0.644,0.541877638,0.042052093,0.597597598,0.05114435,0.000139917,0.895411777,0.835877863
Highland County,51091970100,Highland County,Central Shenandoah LHD,2276,0.675618979,0.930194593,0.014494163,0.10529476,0.459919028,0.539,0.566409919,0.304480611,0.608608609,0.082343082,9.88E-05,0.558060229,0.916030534
Rockbridge County,51163930100,Rockbridge County,Central Shenandoah LHD,8130,0.695964786,0.907368873,0.077704667,0.313858548,0.411066127,0.584,0.514393191,0.073904618,0.528528529,0.068852914,0.001282574,0.627944173,0.84605598
Rockbridge County,51163930200,Rockbridge County,Central Shenandoah LHD,3941,0.711240192,0.912421564,0.084813754,0.180381567,0.376518219,0.504,0.46214503,0.041278019,0.544544545,0.057506536,0.000363118,0.925976871,0.903307888
Rockbridge County,51163930300,Rockbridge County,Central Shenandoah LHD,6262,0.724745089,0.906378229,0.085515473,0.341181076,0.418623482,0.526,0.540715612,0.017585483,0.597597598,0.105096844,0.00058854,0.839721701,0.908396947
Rockbridge County,51163930400,Rockbridge County,Central Shenandoah LHD,4012,0.652503132,0.898210227,0.066309824,0.424157977,0.499730094,0.591,0.473476175,0.137495006,0.526526527,0.077891015,0.001646803,0.611334095,0.936386768
Rockingham County,51165010100,Rockingham County,Central Shenandoah LHD,2880,0.620698918,0.894256612,0.077704667,0,0.468151147,0.558,0.51486039,0.05786127,0.510510511,0.017643384,0.000776207,0.639439692,0.94783715
Rockingham County,51165010200,Rockingham County,Central Shenandoah LHD,3149,0.634713844,0.881577523,0.206655974,0.829579401,0.435897436,0.63,0.442148587,0.356196366,0.477477477,0.055533875,0.003642287,0.635528407,0.884223919
Rockingham County,51165010300,Rockingham County,Central Shenandoah LHD,4699,0.724735777,0.893243829,0.10093361,0.74495728,0.235897436,0.677,0.514023714,0.05786127,0.551551552,0.117135158,0.001362526,0.728941898,0.884223919
Rockingham County,51165010400,Rockingham County,Central Shenandoah LHD,2348,0.671520716,0.882800458,0.103504929,0.32950201,0.384750337,0.636,0.583188955,0.05786127,0.520520521,0.097606198,0.000682929,0.675300867,0.902035623
Rockingham County,51165010500,Rockingham County,Central Shenandoah LHD,2903,0.63063573,0.867793746,0.096499102,0.487258086,0.474224022,0.695,0.346745819,0.05786127,0.522522523,0.077264126,0.001314777,0.684331864,0.835877863
Rockingham County,51165010600,Rockingham County,Central Shenandoah LHD,3892,0.675601716,0.832964584,0.105651596,0.3459052,0.434412955,0.679,0.38346654,0.05786127,0.50950951,0.050426503,0.001165976,0.728024627,0.881679389
Rockingham County,51165010700,Rockingham County,Central Shenandoah LHD,3234,0.701610454,0.868341971,0.115918046,0.287376367,0.404993252,0.647,0.438714214,0.05786127,0.507507508,0.077337687,0.001303672,0.646189106,0.963104326
Rockingham County,51165010800,Rockingham County,Central Shenandoah LHD,6199,0.666072449,0.868026982,0.087432782,0.323450616,0.324561404,0.678,0.428533891,0.05786127,0.483483483,0.117874876,0.003387994,0.625671608,0.835877863
Rockingham County,51165010900,Rockingham County,Central Shenandoah LHD,2541,0.639015171,0.885404982,0.096700143,0.326911319,0.443049933,0.625,0.416543545,0.05786127,0.524524525,0.041036356,0.001219278,0.626131532,0.804071247
Rockingham County,51165011000,Rockingham County,Central Shenandoah LHD,3337,0.604288497,0.902153012,0.103278085,0.246059468,0.493792173,0.687,0.510978903,0.13881838,0.417417417,0.079514135,0.000253183,0.799278036,0.858778626
Rockingham County,51165011100,Rockingham County,Central Shenandoah LHD,3289,0.667699741,0.89502088,0.097189959,0.415731301,0.573819163,0.694,0.457951298,0.000803084,0.54954955,0.011941779,0.000833951,0.646004879,0.880407125
Rockingham County,51165011200,Rockingham County,Central Shenandoah LHD,4951,0.650589785,0.899354035,0.082644628,0.44313767,0.468421053,0.677,0.428774711,0.004451655,0.534534535,0.05258148,0.00100385,0.659611925,0.938931298
Rockingham County,51165011400,Rockingham County,Central Shenandoah LHD,5934,0.69697194,0.857088475,0.099885871,0.454151167,0.403238866,0.702,0.398135443,0.05786127,0.561561562,0.106555879,0.005578918,0.761097917,0.893129771
Rockingham County,51165011500,Rockingham County,Central Shenandoah LHD,5954,0.736352921,0.835153818,0.068531187,0.457179766,0.411740891,0.548,0.393596262,0.008472392,0.566566567,0.110805028,0.01794937,0.59157283,0.788804071
Rockingham County,51165011600,Rockingham County,Central Shenandoah LHD,2138,0.721052192,0.855156883,0.110927348,0.467912073,0.391902834,0.662,0.471379138,0.05786127,0.516516517,0.064741538,0.001582396,0.715693,0.902035623
Rockingham County,51165011700,Rockingham County,Central Shenandoah LHD,3021,0.709617257,0.860196256,0.108295501,0.469039413,0.445883941,0.688,0.596871354,0.05786127,0.55955956,0.078696982,0.002772802,0.640230709,0.919847328
Rockingham County,51165011800,Rockingham County,Central Shenandoah LHD,8158,0.787209624,0.882543952,0.096054725,0.506466084,0.325641026,0.6,0.517780045,0.05786127,0.543543544,0.115329922,0.006206324,0.609337227,0.872773537
Rockingham County,51165011900,Rockingham County,Central Shenandoah LHD,3387,0.720495494,0.886680752,0.114407767,0.654479179,0.503643725,0.687,0.602971193,0.05786127,0.594594595,0.098836903,0.001432485,0.669240694,0.882951654
Rockingham County,51165012000,Rockingham County,Central Shenandoah LHD,4871,0.649899236,0.890570081,0.098839556,0.952545932,0.427935223,0.666,0.476239864,0.184443254,0.434434434,0.090767885,0.004099794,0.693603774,0.893129771
Buena Vista city,51530930600,Buena Vista city,Central Shenandoah LHD,6699,0.646783676,0.877842044,0.067504157,0.416828974,0.47071525,0.621,0.372669989,0.427067071,0.418418418,0.157173781,0.016073814,0.769201336,0.732824427
Harrisonburg city,51660000101,Harrisonburg city,Central Shenandoah LHD,4938,0.698385385,0.915574881,0.120328542,0.464586805,0.443184885,0.738,0.308270592,0.087551107,0.451451451,0.23623573,0.064778304,0.980427085,0.65648855
Harrisonburg city,51660000102,Harrisonburg city,Central Shenandoah LHD,4617,0.765851872,0.910990823,0.114141979,0.47071946,0.329014845,0.72,0.435648049,0.056166346,0.523523524,0.21407984,0.061082714,0.712849718,0.690839695
Harrisonburg city,51660000203,Harrisonburg city,Central Shenandoah LHD,1667,0.764531218,0.717238707,0.079603399,0.488994887,0.360323887,0.681,0.612878073,0.088669228,0.295295295,0.109827997,0.006643843,0.016308615,0.554707379
Harrisonburg city,51660000204,Harrisonburg city,Central Shenandoah LHD,4454,0.700500489,0.83205177,0.072778202,0.467252308,0.296761134,0.459,0.251408654,0.066697553,0.474474474,0.21552475,0.068680437,0.851531566,0.576335878
Harrisonburg city,51660000205,Harrisonburg city,Central Shenandoah LHD,5314,0.74628151,0.954888991,0.075318401,0.491174756,0.238731444,0.55,0.310079212,0.07456268,0.331331331,0.207839466,0.037402294,0.698373068,0.660305344
Harrisonburg city,51660000206,Harrisonburg city,Central Shenandoah LHD,4225,0.69874294,0.98199952,0.005737509,0.4869827,0.719838057,0.264,0.367483506,0.000211877,0.428428428,0.145825934,0.141057574,0.720281932,0.403307888
Harrisonburg city,51660000207,Harrisonburg city,Central Shenandoah LHD,6354,0.7438565,0.773651671,0.045494541,0.488994887,0.291632928,0.343,0.298411783,0.066697553,0.578578579,0.190046923,0.072128395,0.477935573,0.479643766
Harrisonburg city,51660000301,Harrisonburg city,Central Shenandoah LHD,3405,0.744470757,0.918534506,0.090076895,0.474420077,0.553576248,0.68,0.478308226,0.12347435,0.611611612,0.180997401,0.022595507,0.734111854,0.65394402
Harrisonburg city,51660000302,Harrisonburg city,Central Shenandoah LHD,5344,0.686566429,0.854253598,0.100431916,0.482862232,0.433468286,0.648,0.175519004,0.073967765,0.451451451,0.182578415,0.047565164,0.718319848,0.56870229
Harrisonburg city,51660000401,Harrisonburg city,Central Shenandoah LHD,3091,0.772810406,0.926241626,0.062659381,0.45341659,0.466666667,0.407,0.445607333,0.000126216,0.448448448,0.180286266,0.029129416,0.786684883,0.666666667
Harrisonburg city,51660000402,Harrisonburg city,Central Shenandoah LHD,6517,0.689554073,0.863690834,0.093121693,0.454420748,0.460188934,0.734,0.252635621,0.016998674,0.451451451,0.185475715,0.040359432,0.713300623,0.641221374
Lexington city,51678930500,Lexington city,Central Shenandoah LHD,7026,0.737176777,0.868354461,0.029609562,0.148710911,0.319163293,0.338,0.380834849,0.001500903,0.367367367,0.22418623,0.039084631,0.01352846,0.770992366
Staunton city,51790000100,Staunton city,Central Shenandoah LHD,1329,0.761553921,0.71394976,0.109617021,0.453174095,0.32145749,0.752,0.360903814,0.066697553,0.396396396,0.507676352,0.049878239,0.802174138,0.576335878
Staunton city,51790000200,Staunton city,Central Shenandoah LHD,3731,0.656980949,0.869123662,0.105640345,0.453174095,0.40242915,0.655,0.247286565,0.038400146,0.232232232,0.236765884,0.035315752,0.252973562,0.77480916
Staunton city,51790000300,Staunton city,Central Shenandoah LHD,5281,0.712248925,0.86208866,0.110783626,0.453174095,0.418758435,0.608,0.536665159,0.011620539,0.485485485,0.17586779,0.028077816,0.729302623,0.819338422
Staunton city,51790000400,Staunton city,Central Shenandoah LHD,6744,0.749370985,0.851582918,0.104038947,0.453174095,0.327395412,0.563,0.385787488,0.05786127,0.389389389,0.15001047,0.027672501,0.329926419,0.870229008
Staunton city,51790000500,Staunton city,Central Shenandoah LHD,2949,0.752011312,0.841635926,0.067213115,0.453174095,0.286639676,0.5,0.435535645,0.009376878,0.591591592,0.216160621,0.029169392,0.593746195,0.768447837
Staunton city,51790000600,Staunton city,Central Shenandoah LHD,3955,0.688345979,0.849830091,0.084040281,0.453174095,0.477597841,0.579,0.290973801,0.022040953,0.402402402,0.168545703,0.012298272,0.90170642,0.684478372
Waynesboro city,51820003100,Waynesboro city,Central Shenandoah LHD,1208,0.66161636,0.612937106,0.157947686,0.897720296,0.442105263,0.568,0.262333516,0.066697553,0.313313313,0.313801179,0.02345833,0.35552498,0.791348601
Waynesboro city,51820003200,Waynesboro city,Central Shenandoah LHD,5496,0.634169943,0.768541241,0.117904147,0,0.496761134,0.639,0.330382355,0.206283511,0.418418418,0.096930124,0.015689597,0.73615639,0.852417303
Waynesboro city,51820003300,Waynesboro city,Central Shenandoah LHD,4901,0.665895033,0.785155369,0.104799107,0.897720296,0.424966262,0.638,0.245384048,0.014879052,0.365365365,0.210315701,0.035966478,0.651799661,0.763358779
Waynesboro city,51820003400,Waynesboro city,Central Shenandoah LHD,4902,0.731993544,0.770133113,0.101992797,0.805892998,0.43022942,0.646,0.420021192,0.010892618,0.544544545,0.239194303,0.032743942,0.679449199,0.840966921
Waynesboro city,51820003500,Waynesboro city,Central Shenandoah LHD,4592,0.719563108,0.820652306,0.087574578,0.770779052,0.44048583,0.524,0.56154641,0.051325496,0.551551552,0.171168627,0.017912725,0.703452843,0.820610687
Amherst County,51009010100,Amherst County,Central Virginia LHD,5150,0.673101939,0.893855627,0.101447143,0.439142318,0.47462888,0.599,0.499653895,0.015797629,0.547547548,0.045284403,0.000376444,0.870791681,0.87913486
Amherst County,51009010200,Amherst County,Central Virginia LHD,7482,0.66952438,0.877599228,0.050781969,0.317845516,0.441565452,0.598,0.356358675,0.001462729,0.472472472,0.095787906,0.001831138,0.718966576,0.823155216
Amherst County,51009010300,Amherst County,Central Virginia LHD,3458,0.71964196,0.876668147,0.095986509,0.444831905,0.461268556,0.629,0.694278154,0.05786127,0.60960961,0.050717475,0.00102828,0.886688297,0.979643766
Amherst County,51009010401,Amherst County,Central Virginia LHD,3702,0.650943637,0.808271216,0.078813559,0.324897843,0.497705803,0.607,0.410615627,0.05786127,0.451451451,0.070879668,0.0032825,0.857678055,0.960559796
Amherst County,51009010402,Amherst County,Central Virginia LHD,3534,0.706014865,0.824091469,0.10768665,0.33209399,0.563292848,0.605,0.466393213,0.098926972,0.554554555,0.110777146,0.005957583,0.933132487,0.963104326
Amherst County,51009010502,Amherst County,Central Virginia LHD,540,0.622360245,0.633355134,0.066860465,0.348758378,0.515384615,0.576,0.626455147,0.645926723,0.417417417,0.01967291,0.004464023,0.836618181,0.594147583
Amherst County,51009010503,Amherst County,Central Virginia LHD,2074,0.640862899,0.82139152,0.10401811,0.3381241,0.429824561,0.565,0.364313397,0.230690787,0.304304304,0.125001824,0.006159685,0.300500312,0.776081425
Amherst County,51009010504,Amherst County,Central Virginia LHD,3621,0.684227132,0.819187445,0.125100402,0.34496102,0.44291498,0.654,0.503356883,0.11064699,0.438438438,0.110807766,0.011714174,0.438237835,0.938931298
